participant,trialnumber,blocknumber,condition,eventtype,RDKnumber,eventcolor,eventfrequency,eventnumber,response,RT,colorlum
40,238,6,4,distractor,1,green,26,2,CR,NaN,isolum__to_bckgrd
40,240,6,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
40,240,6,1,target,1,green,26,2,hit,657.492287953695,isolum__to_bckgrd
40,241,6,3,target,1,green,26,1,hit,779.227876663208,isolum__to_bckgrd
40,243,6,5,target,1,green,26,1,hit,725.165478388468,isolum__to_bckgrd
40,243,6,5,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
40,246,6,5,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
40,248,6,2,distractor,1,green,26,1,CR,NaN,isolum__to_bckgrd
40,248,6,2,distractor,1,green,26,2,CR,NaN,isolum__to_bckgrd
40,252,6,6,distractor,1,green,26,1,CR,NaN,isolum__to_bckgrd
40,252,6,6,distractor,1,green,26,2,CR,NaN,isolum__to_bckgrd
40,253,6,2,target,2,redish,23,1,hit,649.434041976929,isolum__to_bckgrd
40,258,6,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
40,259,6,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
40,259,6,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
40,260,6,1,target,1,green,26,1,miss,NaN,isolum__to_bckgrd
40,260,6,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
40,261,6,3,target,1,green,26,1,miss,NaN,isolum__to_bckgrd
40,261,6,3,target,1,green,26,2,hit,591.713047027588,isolum__to_bckgrd
40,265,6,6,distractor,1,green,26,1,CR,NaN,isolum__to_bckgrd
40,266,6,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
40,266,6,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
40,272,7,1,target,1,green,26,1,hit,663.263034820557,isolum__to_bckgrd
40,272,7,1,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
40,273,7,2,target,2,redish,23,1,miss,NaN,isolum__to_bckgrd
40,275,7,1,target,1,green,26,1,miss,NaN,isolum__to_bckgrd
40,276,7,3,target,1,green,26,1,hit,667.200040817261,isolum__to_bckgrd
40,282,7,2,target,2,redish,23,1,hit,556.505012512207,isolum__to_bckgrd
40,289,7,6,target,2,redish,23,1,miss,NaN,isolum__to_bckgrd
40,289,7,6,distractor,1,green,26,2,CR,NaN,isolum__to_bckgrd
40,290,7,4,target,2,redish,23,1,hit,671.387640635173,isolum__to_bckgrd
40,290,7,4,target,2,redish,23,2,hit,637.098296483358,isolum__to_bckgrd
40,293,7,5,target,1,green,26,1,hit,690.775060653687,isolum__to_bckgrd
40,300,7,4,distractor,1,green,26,1,CR,NaN,isolum__to_bckgrd
40,307,7,6,target,2,redish,23,1,hit,778.293577829997,isolum__to_bckgrd
40,311,7,5,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
40,311,7,5,target,1,green,26,2,hit,541.76565806071,isolum__to_bckgrd
40,314,7,2,target,2,redish,23,1,hit,643.314075469971,isolum__to_bckgrd
40,314,7,2,target,2,redish,23,2,hit,546.871312459311,isolum__to_bckgrd
40,315,7,3,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
40,315,7,3,target,1,green,26,2,hit,526.06364885966,isolum__to_bckgrd
40,319,8,3,target,1,green,26,1,hit,715.169684092204,isolum__to_bckgrd
40,322,8,2,target,2,redish,23,1,hit,665.570290883382,isolum__to_bckgrd
40,322,8,2,distractor,1,green,26,2,CR,NaN,isolum__to_bckgrd
40,324,8,1,target,1,green,26,1,hit,680.045859018961,isolum__to_bckgrd
40,335,8,5,target,1,green,26,1,hit,648.831717173258,isolum__to_bckgrd
40,335,8,5,target,1,green,26,2,hit,621.237134933472,isolum__to_bckgrd
40,337,8,2,target,2,redish,23,1,hit,567.281277974446,isolum__to_bckgrd
40,338,8,2,target,2,redish,23,1,hit,629.18168703715,isolum__to_bckgrd
40,339,8,6,target,2,redish,23,1,hit,537.456719080607,isolum__to_bckgrd
40,339,8,6,distractor,1,green,26,2,CR,NaN,isolum__to_bckgrd
40,340,8,4,distractor,1,green,26,1,CR,NaN,isolum__to_bckgrd
40,341,8,1,target,1,green,26,1,hit,514.234113693237,isolum__to_bckgrd
40,341,8,1,target,1,green,26,2,hit,515.390110015869,isolum__to_bckgrd
40,343,8,3,target,1,green,26,1,miss,NaN,isolum__to_bckgrd
40,343,8,3,distractor,2,redish,23,2,CR,NaN,isolum__to_bckgrd
40,344,8,5,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
40,347,8,1,distractor,2,redish,23,1,CR,NaN,isolum__to_bckgrd
40,349,8,3,target,1,green,26,1,hit,675.622669855754,isolum__to_bckgrd
