amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;condition;time;RDK_id;RDK_position1;RDK_position2;RDK_freq;RDK_color;RDK_colorlum;RDK_ispresented;RDK_isattended;RDK_isattended2;RDK_electrodes
3.14592461585999;0.427505176717585;-1.63296405000624;29.092597401241;1;3;[0.5 1.5] ;RDK5;right;peri;23;redish;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
3.18688673412099;1.59012107358259;2.61956701676533;9.16599814522114;1;4;[0.5 1.5] ;RDK1;center;center;29;green;offset_to_bckgrd;presented;not attended;not attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'P6' 'P8' 'P10' 'PO4' 'PO8' 'O2' 'I2'}
4.03559975624084;2.58477348790449;4.42661734561469;18.9533580426853;1;4;[0.5 1.5] ;RDK2;center;center;26;blue;offset_to_bckgrd;presented;attended;attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'P6' 'P8' 'P10' 'PO4' 'PO8' 'O2' 'I2'}
3.37299361662431;0.278222738477317;-2.51661351639687;-28.0928564857047;1;4;[0.5 1.5] ;RDK3;right;peri;20;green;offset_to_bckgrd;not presented;not attended;not attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
4.01752100424333;1.189236246659;-9.31191551838505;-12.1638812109096;1;4;[0.5 1.5] ;RDK4;right;peri;17;blue;offset_to_bckgrd;presented;attended;attended + irrelevant;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
3.10609894232316;0.724549064852975;-2.19269560388273;34.9459669255242;1;4;[0.5 1.5] ;RDK5;right;peri;23;redish;offset_to_bckgrd;presented;irrelevant;irrelevant + attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
3.08301246306475;1.69657327813261;-2.50923350682281;13.2647439714744;1;5;[0.5 1.5] ;RDK1;center;center;29;green;offset_to_bckgrd;presented;attended;attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'P6' 'P8' 'P10' 'PO4' 'PO8' 'O2' 'I2'}
3.47082939989427;1.81432238396476;-9.21506520196437;-16.2457018309467;1;5;[0.5 1.5] ;RDK2;center;center;26;blue;offset_to_bckgrd;presented;not attended;not attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'P6' 'P8' 'P10' 'PO4' 'PO8' 'O2' 'I2'}
3.18524225408381;0.25266612788493;-5.17579706680171;-3.55122896937429;1;5;[0.5 1.5] ;RDK3;right;peri;20;green;offset_to_bckgrd;not presented;attended;attended;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
4.089126292142;1.088095470992;-6.3766462526952;-21.0361035661691;1;5;[0.5 1.5] ;RDK4;right;peri;17;blue;offset_to_bckgrd;presented;not attended;not attended + irrelevant;{'P5' 'P7' 'P9' 'PO3' 'PO7' 'O1' 'I1' 'POz' 'Oz' 'Iz' 'O2'}
