amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;condition;time;RDK_id;RDK_position1;RDK_position2;RDK_freq;RDK_color;RDK_ispresented;RDK_isattended;RDK_isattended2;RDK_electrodes
3.55454006628557;0.74379584572532;-10.4733140399549;48.8414269140074;9;6;[0.5 1.5] ;RDK4;left;peri;20;redish;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.33758434382352;2.03383006941188;-4.16156138348038;36.8569803757301;9;6;[0.5 1.5] ;RDK5;left;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.2521644115448;2.56238743424416;-1.1072721440572;11.0431970332087;9;1;[1 2] ;RDK1;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.96427819252014;1.50631338596344;-11.4707931435424;-10.2534710736462;9;1;[1 2] ;RDK2;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.61632946621288;1.24328547783873;-10.3750453602961;24.0660478279462;9;1;[1 2] ;RDK3;left;peri;23;blue;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.43025521798567;0.489384730837562;-11.0701991609827;-21.3524302616239;9;1;[1 2] ;RDK4;left;peri;20;redish;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.04920090328563;0.520359513637694;-12.9016281860076;-27.8730898835657;9;1;[1 2] ;RDK5;left;peri;17;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.83345314025879;3.29053206443787;7.10782413867697;31.9238334009535;9;2;[1 2] ;RDK1;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.27864968299866;1.98643541812897;-8.31732577418815;7.86824119966714;9;2;[1 2] ;RDK2;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.5761408849196;1.0556327028708;-9.26978087734072;27.582806928702;9;2;[1 2] ;RDK3;left;peri;23;blue;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.61491365432739;1.01533250104297;-4.93063927707734;36.2791858985977;9;2;[1 2] ;RDK4;left;peri;20;redish;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.32680109197443;0.771479075605219;1.83679123412617;19.1798076509935;9;2;[1 2] ;RDK5;left;peri;17;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.25914487838745;2.61150621414185;2.57876815420959;25.8391664924066;9;3;[1 2] ;RDK1;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.98916550636292;1.23245278596878;-10.6499495678912;-15.7692933171221;9;3;[1 2] ;RDK2;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.75021092241461;1.04892844395204;1.41663372358154;34.9613714082737;9;3;[1 2] ;RDK3;left;peri;23;blue;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.49243070429022;0.482785383815115;-5.66357707184613;32.1741779812829;9;3;[1 2] ;RDK4;left;peri;20;redish;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.02757968035611;1.34498857693239;-14.7040853629953;-8.42896942153742;9;3;[1 2] ;RDK5;left;peri;17;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.4577358341217;2.87474368095398;6.12329224565344;23.530130671563;9;4;[1 2] ;RDK1;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.43548793792725;1.55239470481873;-3.15734793020601;-3.65469635584682;9;4;[1 2] ;RDK2;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.76810189160434;1.34785215854645;-7.52404874722752;41.1663701115864;9;4;[1 2] ;RDK3;left;peri;23;blue;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.68902013952082;1.00879307904027;-5.72411583861834;20.3220341075868;9;4;[1 2] ;RDK4;left;peri;20;redish;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.19324255856601;1.19198743104935;-8.26665847419861;-20.43958778962;9;4;[1 2] ;RDK5;left;peri;17;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.01055546760559;2.1936582326889;-5.79781773089654;-6.50499052568434;9;5;[1 2] ;RDK1;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.22320036888123;1.58093502759933;-4.28499272519393;2.04478365111023;9;5;[1 2] ;RDK2;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.52501417073337;1.23353144526482;-9.08275210359084;-7.67386671514817;9;5;[1 2] ;RDK3;left;peri;23;blue;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.68038988546892;1.24673597758467;-0.785248750096612;67.8866402049057;9;5;[1 2] ;RDK4;left;peri;20;redish;presented;not attended;not attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.31977640498768;1.1248672588305;-2.52752283341681;17.0025845963032;9;5;[1 2] ;RDK5;left;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.58551568031311;3.02283528327942;3.0459485380451;28.9695064538813;9;6;[1 2] ;RDK1;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.15436497688293;1.43969360589981;-5.10252232131412;-3.19321260619464;9;6;[1 2] ;RDK2;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.76440318281;1.08856775110418;0.462113112103779;47.3221189175011;9;6;[1 2] ;RDK3;left;peri;23;blue;presented;not attended;not attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.61959987987172;0.6679294266484;-8.8346802389769;33.65975288993;9;6;[1 2] ;RDK4;left;peri;20;redish;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.35531261183999;1.69790975153446;-3.76985729396963;14.2528105175997;9;6;[1 2] ;RDK5;left;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
5.90106914520264;2.78295582771301;0;0;10;1;[-1 0] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.82092994689941;2.7223384809494;0;0;10;1;[-1 0] ;RDK2;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.14864810596813;1.9943974440748;0;0;10;1;[-1 0] ;RDK3;right;peri;23;redish;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.80821936347268;2.52868441560052;0;0;10;1;[-1 0] ;RDK4;right;peri;20;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.52573587244207;1.06049368273128;0;0;10;1;[-1 0] ;RDK5;right;peri;17;green;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.44313390731812;2.6860555267334;0;0;10;2;[-1 0] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.12466102600098;3.28583787441254;0;0;10;2;[-1 0] ;RDK2;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.01116614775224;1.74786241867326;0;0;10;2;[-1 0] ;RDK3;right;peri;23;redish;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.68430220864036;2.62801619212736;0;0;10;2;[-1 0] ;RDK4;right;peri;20;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.3063214562156;0.755578076839447;0;0;10;2;[-1 0] ;RDK5;right;peri;17;green;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.35283622741699;2.17771372318268;0;0;10;3;[-1 0] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.81702362060547;2.61160931587219;0;0;10;3;[-1 0] ;RDK2;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.96115856170654;1.86249170194973;0;0;10;3;[-1 0] ;RDK3;right;peri;23;redish;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.43367540186102;0.411180569773371;0;0;10;3;[-1 0] ;RDK4;right;peri;20;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.63370141983032;1.53463061262261;0;0;10;3;[-1 0] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.44612474441528;2.59303227901459;0;0;10;4;[-1 0] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.72980724334717;2.73157631158829;0;0;10;4;[-1 0] ;RDK2;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.87744848944924;0.977820871634917;0;0;10;4;[-1 0] ;RDK3;right;peri;23;redish;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.84991324164651;2.71427441076799;0;0;10;4;[-1 0] ;RDK4;right;peri;20;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.66056283604015;1.81592662605372;0;0;10;4;[-1 0] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.43180438995361;2.3662184381485;0;0;10;5;[-1 0] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.9524948310852;2.69867838859558;0;0;10;5;[-1 0] ;RDK2;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.55400581793352;0.917127083648335;0;0;10;5;[-1 0] ;RDK3;right;peri;23;redish;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.31111308878118;2.43366666869684;0;0;10;5;[-1 0] ;RDK4;right;peri;20;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.67455376711759;2.01636053107002;0;0;10;5;[-1 0] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.38334850311279;2.47799377441406;0;0;10;6;[-1 0] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.79721242904663;2.43225586652756;0;0;10;6;[-1 0] ;RDK2;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.9189677845348;2.08789430748333;0;0;10;6;[-1 0] ;RDK3;right;peri;23;redish;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.03168390447443;0.627036870203235;0;0;10;6;[-1 0] ;RDK4;right;peri;20;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.72615584460172;1.71992396495559;0;0;10;6;[-1 0] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.75415752410889;3.08222865104675;-2.48957633741987;10.7537755487725;10;1;[0.5 1.5] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.0108154296875;3.2908584022522;3.26211592512344;20.8835133941363;10;1;[0.5 1.5] ;RDK2;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.67854650670832;1.79379811639136;-7.64560910232461;-10.058142035802;10;1;[0.5 1.5] ;RDK3;right;peri;23;redish;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.21914313923229;2.84035903648897;-8.65242720293194;12.3255641932065;10;1;[0.5 1.5] ;RDK4;right;peri;20;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.43287868499756;1.13909112323414;-1.68044925758415;7.41140110334595;10;1;[0.5 1.5] ;RDK5;right;peri;17;green;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.44408807754517;2.71311835765839;0.0175297952116793;1.00753058362497;10;2;[0.5 1.5] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.06350332260132;3.63297236919403;-0.998548379086217;10.564565509598;10;2;[0.5 1.5] ;RDK2;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.62993098172274;2.14251985766671;-6.34211659865785;22.5794338717475;10;2;[0.5 1.5] ;RDK3;right;peri;23;redish;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.22115280844949;3.07177700562911;-6.9289117358008;16.885771664235;10;2;[0.5 1.5] ;RDK4;right;peri;20;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.24365429444747;1.21902034607801;-1.1809906784808;61.3361191178441;10;2;[0.5 1.5] ;RDK5;right;peri;17;green;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.75888761520386;2.85233660697937;7.58572410093714;30.9784925637859;10;3;[0.5 1.5] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.27091178894043;3.14007759809494;7.8027561505366;20.2353498668792;10;3;[0.5 1.5] ;RDK2;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.94469848112626;2.75999548977072;-0.276122173397886;48.1883375309242;10;3;[0.5 1.5] ;RDK3;right;peri;23;redish;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.63987468372692;1.00944293737411;-12.3382152277139;145.49869609123;10;3;[0.5 1.5] ;RDK4;right;peri;20;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.45900795676492;1.52451566322283;-3.10086477871361;-0.65911296937371;10;3;[0.5 1.5] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.14361448287964;2.03942523241043;-5.55459663030768;-21.3497938720046;10;4;[0.5 1.5] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.76762916564941;3.02524809360504;0.660090657432844;10.7510004670526;10;4;[0.5 1.5] ;RDK2;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.18083071708679;0.843994492292404;-11.8523841359557;-13.6861856015361;10;4;[0.5 1.5] ;RDK3;right;peri;23;redish;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.00411225232211;2.85335748195648;-12.3476160863184;5.1241344882716;10;4;[0.5 1.5] ;RDK4;right;peri;20;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.52762074904008;1.54918650903485;-2.34856657987506;-14.6889259286064;10;4;[0.5 1.5] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.69540937423706;2.92954475879669;4.8529911123272;23.807029459587;10;5;[0.5 1.5] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.21099662780762;3.19875112533569;4.34274710113918;18.5302827803929;10;5;[0.5 1.5] ;RDK2;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.01900759610263;0.985923250967806;-9.63265504878325;7.50126874956083;10;5;[0.5 1.5] ;RDK3;right;peri;23;redish;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.85639239224521;2.74334713112224;-7.20507920139004;12.7248512053309;10;5;[0.5 1.5] ;RDK4;right;peri;20;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.67211109508168;1.86857871138914;-0.0430460638167762;-7.32913669969786;10;5;[0.5 1.5] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.51849340438843;2.81292585372925;2.51042452847872;13.5162599185457;10;6;[0.5 1.5] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.58338047027588;3.01572023868561;-3.68853067552534;23.9886099233072;10;6;[0.5 1.5] ;RDK2;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.67860338904641;2.30057472369888;-4.06091744774183;10.1863593120241;10;6;[0.5 1.5] ;RDK3;right;peri;23;redish;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.38652409640225;0.443091878024015;-10.69618067342;-29.3355942720881;10;6;[0.5 1.5] ;RDK4;right;peri;20;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.14362410632047;1.51766713640907;-10.1731729643794;-11.7596377902523;10;6;[0.5 1.5] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.86995782852173;3.00959964752197;-0.527214915049767;8.14399630608627;10;1;[1 2] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.24330904006958;2.77199822068214;7.25621330308486;1.82415743230517;10;1;[1 2] ;RDK2;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.79525193301114;1.62042723325166;-5.74754266086501;-18.751037409027;10;1;[1 2] ;RDK3;right;peri;23;redish;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.49297820871527;2.79421714381738;-4.63030254942635;10.5008251159647;10;1;[1 2] ;RDK4;right;peri;20;blue;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.28519878387451;0.840191395174373;-4.35303268415645;-20.7735596302209;10;1;[1 2] ;RDK5;right;peri;17;green;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.41679428100586;2.67717195510864;-0.483905536052365;-0.330729262159357;10;2;[1 2] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.25510202407837;3.60956405162811;2.12976681523489;9.85216524943289;10;2;[1 2] ;RDK2;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.69511665864424;1.97535850026391;-5.25770676337368;13.0156744123681;10;2;[1 2] ;RDK3;right;peri;23;redish;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.18928734172474;3.12868896397677;-7.40563265191305;19.0513579539297;10;2;[1 2] ;RDK4;right;peri;20;blue;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.25751475420865;1.17284752130508;-0.919784118049927;55.2251921086777;10;2;[1 2] ;RDK5;right;peri;17;green;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.90412141799927;2.78851744651794;10.2989362491349;28.0479347139619;10;3;[1 2] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
6.37098020553589;3.26103823423386;9.52302450634988;24.8670011404357;10;3;[1 2] ;RDK2;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.05529721866954;2.47535450675271;1.57920068705657;32.9055320977491;10;3;[1 2] ;RDK3;right;peri;23;redish;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.87906545292247;0.678639325228604;-8.62042167651348;65.0465452690647;10;3;[1 2] ;RDK4;right;peri;20;blue;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.45502505735918;1.45277110121467;-3.17156251558195;-5.33415082004947;10;3;[1 2] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.27222124099731;2.11145191192627;-3.19316048712064;-18.5720930273699;10;4;[1 2] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.01450059890747;3.28514096736908;4.96863757312007;20.2653923096485;10;4;[1 2] ;RDK2;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.09503103169528;0.900674176487056;-13.3121959156001;-7.8896551900014;10;4;[1 2] ;RDK3;right;peri;23;redish;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.25782851305875;2.91107064810666;-8.6436821562639;7.25041788545584;10;4;[1 2] ;RDK4;right;peri;20;blue;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.57291316119107;1.32534315911206;-1.54842685061317;-27.015599633988;10;4;[1 2] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.60684871673584;2.6899133014679;3.2225815625095;13.6798386024191;10;5;[1 2] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.96463066101074;3.00109453678131;0.20387804223132;11.2060832985404;10;5;[1 2] ;RDK2;center;center;26;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.41656797582453;0.949841196428646;-2.4745714465262;3.56702068487325;10;5;[1 2] ;RDK3;right;peri;23;redish;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
6.3050781770186;2.63291334022175;-0.095623571907022;8.18709785065208;10;5;[1 2] ;RDK4;right;peri;20;blue;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.62081623077393;1.8132904085246;-0.946991403184061;-10.0711216777117;10;5;[1 2] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.43117788314819;2.48430477619171;0.888468952135346;0.254681906097276;10;6;[1 2] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
6.07610454559326;3.20727897405624;4.81079691248256;31.864374065018;10;6;[1 2] ;RDK2;center;center;26;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.33523880351673;1.81652141321789;-9.86200638806053;-12.9974440417216;10;6;[1 2] ;RDK3;right;peri;23;redish;presented;not attended;not attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.48234763578935;0.742461021379991;-9.10751089389104;18.4078730712191;10;6;[1 2] ;RDK4;right;peri;20;blue;not presented;attended;attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.33985142274336;1.61622191234068;-6.74631344905743;-6.02945564617348;10;6;[1 2] ;RDK5;right;peri;17;green;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.25347803115845;2.79480245232582;0;0;11;1;[-1 0] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.70173686981201;3.32412917137146;0;0;11;1;[-1 0] ;RDK2;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.36764593991366;1.48660453991456;0;0;11;1;[-1 0] ;RDK3;right;peri;20;redish;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.94816355271773;2.2740602645007;0;0;11;1;[-1 0] ;RDK4;right;peri;17;green;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.10674691200256;0.919784344326366;0;0;11;1;[-1 0] ;RDK5;right;peri;23;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.05684741020203;3.08081077098846;0;0;11;2;[-1 0] ;RDK1;center;center;29;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.86752180099487;3.22572247028351;0;0;11;2;[-1 0] ;RDK2;center;center;26;green;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.67396356842735;1.36929800943895;0;0;11;2;[-1 0] ;RDK3;right;peri;20;redish;presented;not attended;not attended + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.80007542696866;1.84445071979003;0;0;11;2;[-1 0] ;RDK4;right;peri;17;green;presented;attended;attended + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.81962570277127;1.2238339250738;0;0;11;2;[-1 0] ;RDK5;right;peri;23;blue;not presented;irrelevant;irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.23508100509644;3.10018165111542;0;0;11;3;[-1 0] ;RDK1;center;center;29;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
5.95528116226196;3.65693444252014;0;0;11;3;[-1 0] ;RDK2;center;center;26;green;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
5.37106665264476;1.31607152061029;0;0;11;3;[-1 0] ;RDK3;right;peri;20;redish;presented;attended;attended + irrelevant;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
5.59921892773021;1.2769583214413;0;0;11;3;[-1 0] ;RDK4;right;peri;17;green;not presented;not attended;not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
4.97238883972168;1.22210951393301;0;0;11;3;[-1 0] ;RDK5;right;peri;23;blue;presented;irrelevant;irrelevant + attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
